user_id,playtime_forever,genres,user_url
76561197970982479,536,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,139,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1886,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1784,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,4431,"['Action', 'Adventure', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1021,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1389,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,95,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,5001,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1504,"['Casual', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,11,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1636,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,46,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,85,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,5716,"['Indie', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,834,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3083,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,127,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,71,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,585,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,146,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,32,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3,"['Action', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,707,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,50,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,206,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,12,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,64,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,10345,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,369,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,76,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,594,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,43,"['RPG', 'Casual', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,966,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2452,"['Action', 'Adventure', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,25,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,119,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,6,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,537,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,50,"['Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,149,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,23,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Casual', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1538,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,573,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,887,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,588,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Casual', 'Simulation']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,4,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,126,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1343,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,772,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,9,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,76,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2085,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,69,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,101,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,51,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,678,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Sports'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,9,"['Adventure', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,14194,"['Adventure', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2512,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,640,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1815,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2078,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1494,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,130,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,653,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,716,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,72,"['Action', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,262,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,44,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,18,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,86,"['Action', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1204,['Indie'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,798,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,110,"['Strategy', 'Simulation']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,296,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1429,"['Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1,"['RPG', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,23532,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1303,"['Indie', 'Casual']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,100,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,500,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,459,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2084,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3478,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,182,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Indie'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,905,"['Action', 'Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,51,"['Casual', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,50,"['Indie', 'Casual', 'Sports']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,81,"['Action', 'Indie', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,24,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,712,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,139,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,319,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,73,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,159,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,199,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2896,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,194,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,272,"['Indie', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,458,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,574,"['Strategy', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Indie', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,89,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,230,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Action', 'Adventure', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,500,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,329,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,241,"['Action', 'Adventure', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,135,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Casual', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,154,"['Indie', 'Simulation']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1377,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,121,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2176,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,246,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,157,"['Casual', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,467,['Indie'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,77,"['Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,567,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,39,"['RPG', 'Massively Multiplayer']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['RPG', 'Massively Multiplayer']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,15,"['RPG', 'Massively Multiplayer']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,522,"['Massively Multiplayer', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,216,['Casual'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,19,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,848,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3031,"['Action', 'Adventure', 'RPG']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,26,"['Action', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Indie'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,941,"['RPG', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,592,"['Casual', 'Simulation']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,599,['Racing'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1735,"['RPG', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['RPG', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,407,"['Indie', 'Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,154,"['Action', 'Simulation']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,"['Adventure', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1245,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,42,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,889,['RPG'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,5,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,3,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2782,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,109,['Simulation'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,37,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,464,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,246,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,6494,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,2001,"['Casual', 'Indie']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,170,"['Simulation', 'Sports']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,395,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1159,"['Action', 'Adventure', 'Racing', 'Simulation', 'Strategy']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,83,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Action'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,593,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,1495,"['Action', 'Adventure']",http://steamcommunity.com/profiles/76561197970982479
76561197970982479,0,['Adventure'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,793,['Strategy'],http://steamcommunity.com/profiles/76561197970982479
76561197970982479,58,"['Action', 'Racing']",http://steamcommunity.com/profiles/76561197970982479
js41637,0,['Adventure'],http://steamcommunity.com/id/js41637
js41637,0,['Adventure'],http://steamcommunity.com/id/js41637
js41637,0,['Sports'],http://steamcommunity.com/id/js41637
js41637,220,['Adventure'],http://steamcommunity.com/id/js41637
js41637,0,['Action'],http://steamcommunity.com/id/js41637
js41637,62,['Adventure'],http://steamcommunity.com/id/js41637
js41637,107,['Action'],http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Casual']",http://steamcommunity.com/id/js41637
js41637,412,"['Simulation', 'Strategy']",http://steamcommunity.com/id/js41637
js41637,0,['Casual'],http://steamcommunity.com/id/js41637
js41637,114,['Action'],http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Adventure']",http://steamcommunity.com/id/js41637
js41637,0,['Action'],http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Indie']",http://steamcommunity.com/id/js41637
js41637,0,"['Adventure', 'RPG']",http://steamcommunity.com/id/js41637
js41637,16,"['Indie', 'Casual']",http://steamcommunity.com/id/js41637
js41637,0,['RPG'],http://steamcommunity.com/id/js41637
js41637,0,['Strategy'],http://steamcommunity.com/id/js41637
js41637,0,['Action'],http://steamcommunity.com/id/js41637
js41637,0,"['Strategy', 'RTS', 'Fantasy', 'Classic', 'Third Person', 'Surreal', 'Real-Time', 'RPG', 'Action', 'Singleplayer', 'Magic', 'Multiplayer']",http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Adventure']",http://steamcommunity.com/id/js41637
js41637,0,['Adventure'],http://steamcommunity.com/id/js41637
js41637,0,['Casual'],http://steamcommunity.com/id/js41637
js41637,0,['Casual'],http://steamcommunity.com/id/js41637
js41637,0,"['Adventure', 'Indie']",http://steamcommunity.com/id/js41637
js41637,0,['Action'],http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Racing']",http://steamcommunity.com/id/js41637
js41637,0,['Strategy'],http://steamcommunity.com/id/js41637
js41637,0,['Simulation'],http://steamcommunity.com/id/js41637
js41637,0,['Simulation'],http://steamcommunity.com/id/js41637
js41637,0,"['Action', 'Adventure']",http://steamcommunity.com/id/js41637
js41637,0,['Casual'],http://steamcommunity.com/id/js41637
js41637,51,['Casual'],http://steamcommunity.com/id/js41637
js41637,750,"['Adventure', 'Casual', 'Indie']",http://steamcommunity.com/id/js41637
js41637,21,['Simulation'],http://steamcommunity.com/id/js41637
js41637,181,"['Adventure', 'Casual']",http://steamcommunity.com/id/js41637
js41637,169,['Adventure'],http://steamcommunity.com/id/js41637
js41637,295,['Action'],http://steamcommunity.com/id/js41637
js41637,0,['Simulation'],http://steamcommunity.com/id/js41637
js41637,0,['Simulation'],http://steamcommunity.com/id/js41637
js41637,0,['Simulation'],http://steamcommunity.com/id/js41637
js41637,291,['RPG'],http://steamcommunity.com/id/js41637
js41637,0,['Casual'],http://steamcommunity.com/id/js41637
js41637,0,['Strategy'],http://steamcommunity.com/id/js41637
js41637,0,"['Adventure', 'Indie']",http://steamcommunity.com/id/js41637
js41637,544,['Action'],http://steamcommunity.com/id/js41637
js41637,0,['Racing'],http://steamcommunity.com/id/js41637
js41637,8,['RPG'],http://steamcommunity.com/id/js41637
js41637,17,['Strategy'],http://steamcommunity.com/id/js41637
js41637,0,['Strategy'],http://steamcommunity.com/id/js41637
js41637,144,['Strategy'],http://steamcommunity.com/id/js41637
js41637,0,['Action'],http://steamcommunity.com/id/js41637
js41637,23,"['RPG', 'Strategy']",http://steamcommunity.com/id/js41637
js41637,75,['Adventure'],http://steamcommunity.com/id/js41637
js41637,71,['Strategy'],http://steamcommunity.com/id/js41637
js41637,817,['Adventure'],http://steamcommunity.com/id/js41637
